day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
215,32088.3599,8941.3085,0.0000,2352.3502
216,26239.8358,26702.3852,0.0000,3711.8808
217,37214.2425,32363.3912,0.0000,1994.3433
218,14440.9232,14628.5405,0.0000,1008.7371
219,19905.6245,25106.5779,0.0000,1639.0178
220,34638.2213,36597.3345,0.0000,1049.7672
221,26571.4736,26114.6163,0.0000,-891.2367
222,29686.2629,32984.8902,0.0000,66.8340
223,27367.5383,34218.0901,0.0000,2069.1437
224,42155.0992,22300.7458,0.0000,1100.5010
225,28209.7122,33024.2255,0.0000,-139.2279
226,18931.9660,21102.5822,0.0000,566.7003
227,11011.3220,12181.9847,0.0000,1358.9165
228,17348.0293,16196.6414,0.0000,1559.4637
229,28287.7993,33844.5340,0.0000,1252.3679
230,23488.9310,17448.0089,0.0000,5059.9413
231,34578.7497,27962.6857,0.0000,3092.5581
232,31981.5991,33254.2986,0.0000,564.5451
233,9513.0250,9513.0250,0.0000,-329.5792
234,25922.0357,27143.1467,0.0000,2045.8575
235,22824.5282,21693.8266,0.0000,2343.4298
236,39356.6963,39815.9941,0.0000,146.5644
237,37122.6179,32948.6930,0.0000,4355.8096
238,40048.1529,30477.8961,0.0000,1281.6319
239,25835.5453,39612.3081,0.0000,2529.3015
240,27704.4632,29153.2843,0.0000,-815.5389
241,24874.7260,14245.5609,0.0000,344.6879
242,26019.0827,24366.8172,0.0000,-308.0939
243,22927.7021,27099.9832,0.0000,-434.2413
244,21312.3380,29079.9423,0.0000,3117.4016
245,14290.8736,13769.5751,0.0000,4851.7053
246,26403.8397,17951.4680,0.0000,-1329.0043
247,33271.1318,39160.0835,0.0000,1575.4247
248,52643.7891,30305.9898,0.0000,2258.9332
249,33962.1270,30070.9844,0.0000,1273.0335
250,60307.0369,41372.3132,0.0000,2299.7445
251,37808.0730,29722.6972,0.0000,3303.2082
252,20948.6058,27318.1022,0.0000,1673.2377
253,32083.3566,29432.7540,0.0000,5521.0968
254,21486.0671,18124.0756,0.0000,6087.5060
255,18260.9531,19633.7692,0.0000,2110.5687
256,37869.2531,35741.4832,0.0000,7382.3734
257,16836.1968,24659.3800,96.3430,6395.1577
258,15873.9820,29440.6747,0.0000,7222.3382
259,26606.4981,27828.0028,292.4611,8722.9194
260,26471.6758,31500.5674,0.0000,4096.6665
261,36425.1966,40294.4851,0.0000,2212.1055
262,29135.9352,30906.3916,0.0000,1353.8702
263,28883.6980,24712.7830,0.0000,3175.6946
264,48323.3711,45126.9413,0.0000,1415.1443
265,33826.8130,20345.4047,0.0000,4234.2331
266,35013.4508,30573.7206,0.0000,3846.4752
267,25617.4444,40158.3312,36.8501,756.6724
268,32723.2250,10718.1231,69.2024,7438.9849
269,26578.2646,26687.8008,-16.1952,4780.2906
270,25615.8795,26028.8365,0.0000,5191.8692
271,27705.8279,21771.2166,0.0000,4304.3601
272,26672.2857,19806.0317,0.0000,3546.3968
273,23815.1248,23255.8550,1751.0816,7231.1532
274,33482.8084,31376.0020,0.0000,4561.7115
275,38244.8189,48776.6973,0.0000,1951.0388
276,36943.3029,23834.2290,0.0000,1355.5629
277,23587.1754,22610.3701,0.0000,5217.8926
278,41332.2811,21299.6773,-28.7456,1765.7971
279,28088.1603,23797.5963,0.0000,3931.5112
280,24200.2428,14672.7664,0.0000,3180.6760
281,19444.6213,16953.8528,0.0000,1858.8097
282,27945.2024,24974.3825,0.0000,4057.0005
283,36585.6405,25862.7525,-21.8113,2542.1446
284,34689.8327,36684.9241,565.7373,3521.3411
285,32557.0325,21824.5583,269.6781,7303.6818
286,34221.5602,29008.2212,44.1688,8792.3819
287,12039.5268,18912.4434,322.2489,11805.5180
288,25833.7919,39123.1582,0.0000,2278.5745
289,23767.1145,14466.1909,113.2244,6696.0046
290,27157.1416,33606.6047,-6.5990,1335.7697
291,29054.4709,31401.3546,0.0000,2789.1529
292,48033.9748,41734.9739,0.0000,4658.4446
293,17087.1835,16837.1094,0.0000,7234.8197
294,39529.2056,32187.5561,0.0000,3336.7177
295,30493.0897,26327.5004,-21.8737,3142.0843
296,22074.7712,19079.9238,0.0000,2697.2863
297,38147.1753,30724.6218,0.1063,2012.6565
298,35964.7678,37632.3949,7.0186,3213.3252
299,34475.9947,54364.2173,0.0000,551.9327
300,25349.7473,21503.9573,0.0000,3086.5637
301,26602.8237,29399.1737,0.0000,1905.5185
302,36948.1238,40050.4698,0.0000,3475.7756
303,36270.4987,41448.0053,0.0000,87.8799
304,32901.8102,32678.7533,0.0000,2237.7701
305,34503.6799,35659.5501,0.0000,2198.0589
306,28631.7307,25559.1672,0.0000,6004.6357
307,9034.2164,21478.5590,0.0000,2265.4228
308,22563.0471,22527.5553,0.0000,4850.4913
309,51077.1077,28813.2607,0.0000,2518.9916
310,24253.9884,24269.1291,0.0000,2404.2789
311,39319.9827,39273.2962,0.0000,2821.8919
312,26435.6397,24113.4765,0.0000,1933.1703
313,18668.7927,19500.2682,0.0000,68.7526
314,20826.3402,19406.3505,0.0000,3059.2804
315,15429.8271,18832.5614,0.0000,832.8396
316,40506.9611,40186.1647,0.0000,26.2221
317,34814.3372,38809.0766,0.0000,1401.9302
318,22560.5041,26590.2845,0.0000,2066.7072
319,34365.7974,34877.5810,0.0000,690.3403
320,25465.8021,34238.2967,0.0000,1006.8901
321,22787.7688,22799.7531,0.0000,750.0332
322,22457.0728,22720.3451,0.0000,2357.0830
323,39861.3049,33318.5750,0.0000,1889.6240
324,32694.2214,17943.0831,0.0000,154.4269
325,42305.1114,44250.4427,0.0000,1179.5391
326,10113.5717,9268.2720,0.0000,1368.2327
327,32635.3762,28449.0041,0.0000,379.2605
328,18225.6715,18851.7120,0.0000,1286.8353
329,32577.0155,28296.7425,0.0000,-88.6148
330,32607.1222,31242.6647,0.0000,143.7833
331,44539.4074,40399.7609,0.0000,-742.6055
332,22347.6418,25847.5213,0.0000,-770.6818
333,28155.4357,23561.4171,0.0000,-435.4705
334,29044.9747,28039.2028,0.0000,1788.6580
335,34861.0854,26513.4802,0.0000,-457.4195
336,29713.0859,34775.3241,0.0000,4634.5466
337,46036.8849,38302.2974,0.0000,1469.7429
338,37546.7190,30939.8429,0.0000,-573.9330
339,27448.5639,24853.4190,0.0000,-648.9134
340,39470.5011,41407.8307,0.0000,898.7691
341,40587.3816,31753.3060,0.0000,249.0128
342,30812.8802,28027.2273,0.0000,1454.0345
343,45661.0588,56384.2566,0.0000,2406.9613
344,34368.5016,34865.2355,363.3039,3031.6701
345,38005.4075,42089.3334,0.0000,153.3210
346,53352.2050,38217.8114,0.0000,-1420.5022
347,59092.9932,24361.1424,0.0000,-641.6074
348,52260.6551,47471.1211,0.0000,-578.1582
349,33057.2518,38602.3893,0.0000,-201.6901
350,33020.2183,36971.0651,0.0000,7523.7129
351,54458.4843,52303.8240,8.7469,3052.6873
352,37010.8564,40373.9198,0.0000,653.4579
353,32539.0049,32266.0808,-11.1471,-58.5028
354,29937.9622,26304.1885,0.0000,4104.9536
355,41072.0371,44646.0307,126.1131,5980.0122
356,34067.4628,35304.5904,499.4409,7358.5732
357,29049.3145,29171.1710,0.0000,14597.3192
358,52779.2982,42065.4612,921.8015,3607.8612
359,36508.7914,35645.7084,115.0874,4397.1059
360,33243.8763,33132.6744,-9.8809,7732.9098
361,42484.4221,37840.7048,0.0000,4025.5682
362,39721.8130,31603.7845,0.0000,964.7727
363,44442.1743,46745.0429,0.0000,1297.4267
364,25089.0849,27152.8513,0.0000,1283.4696
365,46042.1545,48161.9754,0.0000,51.5712
366,44398.3526,45535.9892,0.0000,1375.1687
