#{"t_start": 1767995089.9555392, "env_id": "None"}
r,l,t
50649.929913,480,619.731337
49977.247497,480,620.15608
53048.632776,480,620.678357
51590.568017,480,621.456967
49525.621271,480,625.575646
50381.742941,480,626.209753
51241.981822,480,626.858282
49888.801141,480,627.432233
50499.188647,480,630.08211
53054.985647,480,630.739015
51088.551257,480,631.243455
52609.015645,480,631.85713
47783.207194,480,635.134178
51487.10124,480,635.63369
50709.518691,480,636.024773
48234.345847,480,636.548493
50397.879663,480,637.119995
51483.233658,480,640.594886
51944.273203,480,641.353056
51492.098177,480,642.251131
51816.431535,480,643.216922
51668.637665,480,646.400417
49548.820098,480,646.962441
51027.993239,480,647.518271
50648.638453,480,647.926724
51031.0815,480,652.151761
50839.332997,480,652.621017
50806.575013,480,653.365325
49582.939469,480,654.131207
51920.388933,480,657.779713
51600.601125,480,658.485003
50728.475802,480,659.057077
52252.412873,480,659.64894
50198.583967,480,660.274838
50560.139495,480,662.929859
49929.684884,480,663.63218
49489.080448,480,664.114853
51258.817743,480,664.831939
49699.782529,480,667.983475
51799.479597,480,668.736571
51730.763606,480,669.482192
51202.447644,480,670.249951
49874.819024,480,673.723984
49736.040281,480,674.176992
50810.172735,480,675.00798
49230.459107,480,675.473131
50340.475098,480,677.936265
49511.936076,480,678.394047
49448.263811,480,678.854596
50155.577563,480,679.451002
50110.622115,480,679.931861
