#{"t_start": 1767996775.2669265, "env_id": "None"}
r,l,t
50292.623849,480,2806.69749
51796.335419,480,2809.12784
51133.069036,480,2811.380205
50320.172115,480,2813.112759
53140.501665,480,2814.675118
50539.445017,480,2823.627954
51271.818105,480,2825.91132
51160.763851,480,2828.217608
50735.069766,480,2830.061743
49542.596616,480,2841.276749
50768.612241,480,2843.510693
53084.630136,480,2845.517042
51248.785222,480,2848.121013
50877.58097,480,2858.934586
50670.861238,480,2860.781372
50356.671709,480,2862.507994
50070.542445,480,2864.095145
50096.404809,480,2871.707232
50667.401742,480,2873.479573
49483.092749,480,2875.181678
50738.135528,480,2877.257327
52020.764207,480,2879.05623
50086.568881,480,2885.83059
49458.327255,480,2887.16334
50424.211108,480,2888.408044
50127.63052,480,2889.836855
49702.873789,480,2903.055603
52140.429735,480,2907.596793
50357.613732,480,2908.821123
51056.004729,480,2910.593542
50797.210212,480,2932.688536
50209.123505,480,2935.113586
48971.10185,480,2937.520042
51577.38944,480,2939.891842
50792.951581,480,2951.625295
51302.13529,480,2953.545067
50515.755401,480,2955.764909
50425.609882,480,2957.967397
48453.895383,480,2960.490569
51398.858672,480,2972.251744
50175.691097,480,2974.755004
51016.579961,480,2977.311224
52348.120278,480,2979.79126
50049.617511,480,2990.256694
51078.90684,480,2992.544712
51653.746063,480,2994.526123
51900.386777,480,2996.421906
51614.37261,480,3011.0803
50731.931155,480,3014.464217
51258.485211,480,3017.376349
51759.539666,480,3020.550612
50434.35788,480,3024.332707
50805.498477,480,3038.828165
51503.821193,480,3042.082883
51114.498542,480,3045.006302
50164.570965,480,3048.124814
50456.921509,480,3548.004502
49463.643013,480,3548.996544
48953.916919,480,3549.985728
51466.639783,480,3550.834915
50538.899027,480,3557.724526
51638.049695,480,3558.645182
51001.369636,480,3559.622385
50929.133118,480,3560.972451
50354.717817,480,3568.324622
52385.701517,480,3569.323665
50220.040874,480,3570.31045
49281.494341,480,3571.292057
51304.39795,480,3572.342449
50360.710195,480,3578.232693
51591.01328,480,3579.155178
51775.878409,480,3580.166046
50925.197345,480,3581.119268
50381.056464,480,3586.723834
51231.043041,480,3587.752347
50173.240723,480,3588.758073
52154.226455,480,3589.6982
51166.114476,480,3593.989846
51679.54626,480,3595.070097
49956.98485,480,3595.946193
51137.236263,480,3596.918886
50818.832132,480,3599.455091
51915.338798,480,3600.17289
50860.682318,480,3600.903809
50588.065604,480,3601.461775
49894.853813,480,3602.11498
51127.155612,480,3605.443706
50940.446599,480,3606.083588
51313.913969,480,3606.643004
50270.695039,480,3607.07534
52274.08477,480,3609.263627
51543.18306,480,3609.861813
51805.947957,480,3610.739201
51271.223955,480,3611.573622
52256.164576,480,3616.005469
49524.380709,480,3616.624522
52091.208519,480,3617.154212
51248.664524,480,3617.704006
48820.788256,480,3621.279146
50626.857375,480,3621.856214
51121.335409,480,3622.489279
50389.01686,480,3623.218544
49313.59262,480,3623.721152
49726.458221,480,3626.903787
50816.543792,480,3627.432405
52325.932593,480,3627.926732
49988.199019,480,3628.413133
