day,date,milp_profit,ppo_profit,milp_cumulative,ppo_cumulative,milp_soh,ppo_soh,avg_price,min_price,max_price,price_volatility,milp_utilization,ppo_utilization,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_fcr_utilization,milp_afrr_utilization,milp_mfrr_utilization,ppo_fcr_utilization,ppo_afrr_utilization,ppo_mfrr_utilization
76,2024-03-16,1716.8053777552234,1923.6822751781565,121689.26737314713,146199.85291353991,0.9924000000000008,0.9924000000000008,65.49384371407582,23.522647425246237,105.60974304686091,27.478159000560034,0.0,0.0,0.0,0.0,1716.8053777552234,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
77,2024-03-17,1718.1331020445991,1923.6822751781565,123407.40047519172,148123.53518871806,0.9923000000000008,0.9923000000000008,64.98860166649906,15.032521902883229,105.0918198674603,28.58926530458145,0.0,0.0,0.0,0.0,1718.1331020445991,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
78,2024-03-18,1719.3784094932346,1923.6822751781565,125126.77888468496,150047.2174638962,0.9922000000000009,0.9922000000000009,64.70476890453713,28.48041452521876,106.4745860739103,26.60271552661978,0.0,0.0,0.0,0.0,1719.3784094932346,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
79,2024-03-19,1720.5409310896578,1923.6822751781565,126847.31981577462,151970.89973907435,0.9921000000000009,0.9921000000000009,58.952942774665075,16.72034872645624,103.45191823983174,25.263577785925822,0.0,0.0,0.0,0.0,1720.5409310896578,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80,2024-03-20,1721.6203223536284,1923.6822751781565,128568.94013812825,153894.5820142525,0.9920000000000009,0.9920000000000009,58.25872200319225,20.31132400378702,98.08163741848635,26.53206502464042,0.0,0.0,0.0,0.0,1721.6203223536284,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
81,2024-03-21,1722.6162634382235,1923.6822751781565,130291.55640156647,155818.26428943063,0.9919000000000009,0.9919000000000009,64.27060711327027,22.38830992259191,111.99449089863825,27.53369904730672,0.0,0.0,0.0,0.0,1722.6162634382235,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
82,2024-03-22,1723.528459224602,1923.6822751781565,132015.08486079107,157741.94656460878,0.9918000000000009,0.9918000000000009,65.30736304895798,24.627520384052467,102.9985421973765,27.186186611985143,0.0,0.0,0.0,0.0,1723.528459224602,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
83,2024-03-23,1724.3566394094673,1923.6822751781565,133739.44150020054,159665.62883978692,0.9917000000000009,0.9917000000000009,65.82592248531427,22.253793456404303,108.44439755619695,26.999455409601655,0.0,0.0,0.0,0.0,1724.3566394094673,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
84,2024-03-24,1725.1005585851578,1923.6822751781565,135464.5420587857,161589.31111496506,0.9916000000000009,0.9916000000000009,64.36726794676487,20.989723508182408,103.89615189528045,29.47816353403615,0.0,0.0,0.0,0.0,1725.1005585851578,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
85,2024-03-25,1725.7599963123635,1923.6822751781565,137190.30205509806,163512.9933901432,0.9915000000000009,0.9915000000000009,64.97671185392365,20.85691950664765,111.97326892125602,29.501024295570968,0.0,0.0,0.0,0.0,1725.7599963123635,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
86,2024-03-26,1726.3347571854588,1923.6822751781565,138916.6368122835,165436.67566532135,0.991400000000001,0.991400000000001,57.913760294299216,22.45302434196087,101.12608278322612,23.90283867567426,0.0,0.0,0.0,0.0,1726.3347571854588,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
87,2024-03-27,1726.8246708903882,1923.6822751781565,140643.4614831739,167360.3579404995,0.991300000000001,0.991300000000001,57.830704750732956,12.106485614441091,99.6159568108443,26.555702398715592,0.0,0.0,0.0,0.0,1726.8246708903882,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
88,2024-03-28,1727.2295922551496,1923.6822751781565,142370.69107542903,169284.04021567764,0.991200000000001,0.991200000000001,65.93018880468077,25.64783237265877,114.41501686364153,28.74936723741477,0.0,0.0,0.0,0.0,1727.2295922551496,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
89,2024-03-29,1727.5494012928032,1923.6822751781565,144098.24047672184,171207.72249085578,0.991100000000001,0.991100000000001,65.56109566271785,24.503201522564137,103.39680984515485,26.584524374314093,0.0,0.0,0.0,0.0,1727.5494012928032,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
90,2024-03-30,1727.7840032370293,1923.6822751781565,145826.02447995887,173131.40476603393,0.991000000000001,0.991000000000001,65.79162629354168,19.926941729240113,113.58383778047371,27.398783075771842,0.0,0.0,0.0,0.0,1727.7840032370293,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
91,2024-03-31,1727.9333285702087,1923.6822751781565,147553.95780852909,175055.08704121207,0.990900000000001,0.990900000000001,64.72411576603955,24.359043873197,108.0755463119745,27.85438854980629,0.0,0.0,0.0,0.0,1727.9333285702087,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
92,2024-04-01,1727.997333044023,1923.6822751781565,149281.9551415731,176978.76931639021,0.990800000000001,0.990800000000001,64.38937337874772,21.05015547565707,106.98198344157733,28.149878907168947,0.0,0.0,0.0,0.0,1727.997333044023,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
93,2024-04-02,1727.975997692565,1923.6822751781565,151009.93113926565,178902.45159156836,0.990700000000001,0.990700000000001,59.475861835433626,18.306189672166294,94.3450172382983,24.46234791892026,0.0,0.0,0.0,0.0,1727.975997692565,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
94,2024-04-03,1727.8693288379586,1923.6822751781565,152737.8004681036,180826.1338667465,0.990600000000001,0.990600000000001,60.25279216373688,23.834856018182816,99.54873714838224,23.59409059900049,0.0,0.0,0.0,0.0,1727.8693288379586,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
95,2024-04-04,1727.6773580884906,1923.6822751781565,154465.4778261921,182749.81614192465,0.990500000000001,0.990500000000001,65.85998700667994,16.6588493825705,109.90764768163721,28.031277528093785,0.0,0.0,0.0,0.0,1727.6773580884906,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
96,2024-04-05,1727.4001423292325,1923.6822751781565,156192.87796852132,184673.4984171028,0.9904000000000011,0.9904000000000011,63.73414605373265,20.575521441015486,107.9706151001647,27.87770798187322,0.0,0.0,0.0,0.0,1727.4001423292325,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
97,2024-04-06,1727.0377637052009,1923.6822751781565,157919.91573222654,186597.18069228093,0.9903000000000011,0.9903000000000011,64.52477423115283,21.914881549224372,105.84312152935664,27.283795936722495,0.0,0.0,0.0,0.0,1727.0377637052009,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
98,2024-04-07,1726.5903295970015,1923.6822751781565,159646.50606182354,188520.86296745908,0.9902000000000011,0.9902000000000011,63.02340236173459,22.87178016839106,104.91284763609978,26.276204465557427,0.0,0.0,0.0,0.0,1726.5903295970015,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
99,2024-04-08,1726.0579725890145,1923.6822751781565,161372.56403441256,190444.54524263722,0.9901000000000011,0.9901000000000011,62.493310357139215,20.99022772143022,103.57180627866728,26.981203908470675,0.0,0.0,0.0,0.0,1726.0579725890145,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
100,2024-04-09,1725.440850430114,1923.6822751781565,163098.00488484267,192368.22751781536,0.9900000000000011,0.9900000000000011,57.80675101381731,17.43069229100071,93.56098657341788,25.109820374828537,0.0,0.0,0.0,0.0,1725.440850430114,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
101,2024-04-10,1724.7391459869145,1923.6822751781565,164822.74403082958,194291.9097929935,0.9899000000000011,0.9899000000000011,57.55927349046175,19.71890732854159,98.80974430203703,26.258182590473616,0.0,0.0,0.0,0.0,1724.7391459869145,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102,2024-04-11,1723.9530671895825,1923.6822751781565,166546.69709801915,196215.59206817165,0.9898000000000011,0.9898000000000011,63.53416549380599,16.696720982379254,107.31876314557307,28.74037367704702,0.0,0.0,0.0,0.0,1723.9530671895825,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
103,2024-04-12,1723.0828469702358,1923.6822751781565,168269.7799449894,198139.2743433498,0.9897000000000011,0.9897000000000011,65.36594230428564,20.187141166415422,107.27473947153914,28.04636669931567,0.0,0.0,0.0,0.0,1723.0828469702358,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
104,2024-04-13,1722.1287431939015,1923.6822751781565,169991.9086881833,200062.95661852794,0.9896000000000011,0.9896000000000011,65.56075034980292,25.181264567245666,108.25870145631421,27.20497336399284,0.0,0.0,0.0,0.0,1722.1287431939015,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
105,2024-04-14,1721.0910385821228,1923.6822751781565,171712.9997267654,201986.63889370608,0.9895000000000012,0.9895000000000012,64.54416823596881,22.952821791024455,108.25382810468929,27.04965873884941,0.0,0.0,0.0,0.0,1721.0910385821228,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
106,2024-04-15,1719.9700406291702,1923.6822751781565,173432.9697673946,203910.32116888423,0.9894000000000012,0.9894000000000012,66.54948158656707,21.904774015248073,108.21582209912924,26.881789365827217,0.0,0.0,0.0,0.0,1719.9700406291702,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
107,2024-04-16,1718.7660815109316,1923.6822751781565,175151.73584890552,205834.00344406237,0.9893000000000012,0.9893000000000012,55.7726604262329,21.060286806249696,97.85697049312068,24.6246792298521,0.0,0.0,0.0,0.0,1718.7660815109316,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
108,2024-04-17,1717.4795179864745,1923.6822751781565,176869.215366892,207757.68571924052,0.9892000000000012,0.9892000000000012,57.25976769909797,19.29695907159083,92.61844255754666,24.59124098756315,0.0,0.0,0.0,0.0,1717.4795179864745,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
109,2024-04-18,1716.1107312923418,1923.6822751781565,178585.32609818433,209681.36799441866,0.9891000000000012,0.9891000000000012,64.1729263901197,22.06202148361682,102.89772618910484,26.943977922710086,0.0,0.0,0.0,0.0,1716.1107312923418,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
110,2024-04-19,1714.660127029569,1923.6822751781565,180299.9862252139,211605.0502695968,0.9890000000000012,0.9890000000000012,63.5857940874936,23.203321121981812,103.16626070430112,28.544769343511863,0.0,0.0,0.0,0.0,1714.660127029569,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
111,2024-04-20,1713.1281350435052,1923.6822751781565,182013.11436025743,213528.73254477495,0.9889000000000012,0.9889000000000012,64.85408895374836,23.351805297041537,107.05860228200989,28.488209078412368,0.0,0.0,0.0,0.0,1713.1281350435052,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
112,2024-04-21,1711.5152092964415,1923.6822751781565,183724.62956955386,215452.4148199531,0.9888000000000012,0.9888000000000012,64.11048442950857,26.281351505436287,108.35641816208042,28.7167831215635,0.0,0.0,0.0,0.0,1711.5152092964415,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
113,2024-04-22,1709.8218277330834,1923.6822751781565,185434.45139728693,217376.09709513123,0.9887000000000012,0.9887000000000012,64.80139720147332,13.777173724617038,107.53507808979387,29.086561818289468,0.0,0.0,0.0,0.0,1709.8218277330834,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
114,2024-04-23,1708.0484921389382,1923.6822751781565,187142.49988942588,219299.77937030938,0.9886000000000013,0.9886000000000013,56.57254414697575,15.311893136390589,91.34759481503849,25.252178959060306,0.0,0.0,0.0,0.0,1708.0484921389382,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
115,2024-04-24,1706.1957279916116,1923.6822751781565,188848.69561741748,221223.46164548752,0.9885000000000013,0.9885000000000013,56.40907788895591,11.05652054886434,88.73607371681196,26.59615224203482,0.0,0.0,0.0,0.0,1706.1957279916116,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
116,2024-04-25,1704.2640843051051,1923.6822751781565,190552.9597017226,223147.14392066567,0.9884000000000013,0.9884000000000013,61.80711090832093,17.78980613969037,104.49232662030303,26.283506479465338,0.0,0.0,0.0,0.0,1704.2640843051051,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
117,2024-04-26,1702.2541334671337,1923.6822751781565,192255.21383518973,225070.8261958438,0.9883000000000013,0.9883000000000013,63.89248407784307,21.3713577909029,107.33089768635469,27.76916916179266,0.0,0.0,0.0,0.0,1702.2541334671337,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
118,2024-04-27,1700.1664710695097,1923.6822751781565,193955.38030625923,226994.50847102195,0.9882000000000013,0.9882000000000013,63.712343491915725,16.741731045798062,105.55850120376849,28.031801050723924,0.0,0.0,0.0,0.0,1700.1664710695097,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
119,2024-04-28,1698.0017157316545,1923.6822751781565,195653.3820219909,228918.1907462001,0.9881000000000013,0.9881000000000013,62.649126741085844,23.054167671506825,106.8667173869685,26.942925260480347,0.0,0.0,0.0,0.0,1698.0017157316545,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
120,2024-04-29,1695.760508917294,1923.6822751781565,197349.1425309082,230841.87302137824,0.9880000000000013,0.9880000000000013,61.521076089117,23.281801565298355,103.53595174042755,25.602121961108676,0.0,0.0,0.0,0.0,1695.760508917294,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
121,2024-04-30,1693.4435147443783,1923.6822751781565,199042.58604565257,232765.55529655638,0.9879000000000013,0.9879000000000013,57.457274766652716,12.435050139059822,95.02689129747753,25.494232222431407,0.0,0.0,0.0,0.0,1693.4435147443783,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
122,2024-05-01,1691.0514197882842,1923.6822751781565,200733.63746544084,234689.23757173453,0.9878000000000013,0.9878000000000013,56.05755372819083,19.744747206533493,89.90572948770259,22.131809259937828,0.0,0.0,0.0,0.0,1691.0514197882842,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
123,2024-05-02,1688.5849328783754,1923.6822751781565,202422.22239831922,236612.91984691267,0.9877000000000014,0.9877000000000014,62.10024218998791,19.302419224204712,105.6876479507424,27.42291434224163,0.0,0.0,0.0,0.0,1688.5849328783754,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
124,2024-05-03,1686.0447848879498,1923.6822751781565,204108.26718320718,238536.60212209082,0.9876000000000014,0.9876000000000014,62.52782052667718,21.784207044264953,105.9040123696924,27.704072791297904,0.0,0.0,0.0,0.0,1686.0447848879498,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
125,2024-05-04,1683.4317285176821,1923.6822751781565,205791.69891172487,240460.28439726896,0.9875000000000014,0.9875000000000014,61.04900077255926,22.30604525954772,106.562995423773,27.236004717418737,0.0,0.0,0.0,0.0,1683.4317285176821,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
126,2024-05-05,1680.7465380725678,1923.6822751781565,207472.44544979744,242383.9666724471,0.9874000000000014,0.9874000000000014,63.012547266539116,17.257991631217177,99.28306983680946,26.44745771822401,0.0,0.0,0.0,0.0,1680.7465380725678,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
127,2024-05-06,1677.990009232486,1923.6822751781565,209150.43545902992,244307.64894762525,0.9873000000000014,0.9873000000000014,62.770442556437125,20.73235540021266,104.975943828687,28.610839597378448,0.0,0.0,0.0,0.0,1677.990009232486,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
128,2024-05-07,1675.162958816423,1923.6822751781565,210825.59841784634,246231.3312228034,0.9872000000000014,0.9872000000000014,55.359273101364494,24.882758295058856,96.878739498871,24.037219951555752,0.0,0.0,0.0,0.0,1675.162958816423,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
129,2024-05-08,1672.266224540432,1923.6822751781565,212497.86464238676,248155.01349798153,0.9871000000000014,0.9871000000000014,56.27426495225375,20.742674498698122,91.16167553676304,23.781888091180388,0.0,0.0,0.0,0.0,1672.266224540432,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
130,2024-05-09,1669.300664769393,1923.6822751781565,214167.16530715616,250078.69577315968,0.9870000000000014,0.9870000000000014,62.1833183993183,21.212702236027322,107.56797543198373,26.493888325525518,0.0,0.0,0.0,0.0,1669.300664769393,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
131,2024-05-10,1666.2671582626704,1923.6822751781565,215833.43246541882,252002.37804833782,0.9869000000000014,0.9869000000000014,61.899821622444364,21.88192617439867,103.11793973905391,26.85013630959418,0.0,0.0,0.0,0.0,1666.2671582626704,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
132,2024-05-11,1663.1666039137085,1923.6822751781565,217496.59906933253,253926.06032351597,0.9868000000000015,0.9868000000000015,62.60761017166853,24.142167156529705,98.3185646839323,24.93740629243202,0.0,0.0,0.0,0.0,1663.1666039137085,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
133,2024-05-12,1659.9999204836754,1923.6822751781565,219156.5989898162,255849.7425986941,0.9867000000000015,0.9867000000000015,60.95188520768216,21.24738625285573,100.60273883344513,25.694657031550697,0.0,0.0,0.0,0.0,1659.9999204836754,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
134,2024-05-13,1656.768046329218,1923.6822751781565,220813.3670361454,257773.42487387225,0.9866000000000015,0.9866000000000015,60.68072008676872,21.359216085649862,97.20712616655904,24.87325483464853,0.0,0.0,0.0,0.0,1656.768046329218,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
135,2024-05-14,1653.471939124396,1923.6822751781565,222466.8389752698,259697.1071490504,0.9865000000000015,0.9865000000000015,55.07539246975673,17.851641044579097,90.99851532985502,23.600627974915344,0.0,0.0,0.0,0.0,1653.471939124396,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
136,2024-05-15,1650.1125755769094,1923.6822751781565,224116.95155084672,261620.78942422854,0.9864000000000015,0.9864000000000015,54.310487041347436,20.71531768493367,89.9639266795136,22.63669023607855,0.0,0.0,0.0,0.0,1650.1125755769094,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
137,2024-05-16,1646.6909511386764,1923.6822751781565,225763.6425019854,263544.4716994067,0.9863000000000015,0.9863000000000015,61.850163958182385,19.132553678900976,98.94458402305966,26.86511253290838,0.0,0.0,0.0,0.0,1646.6909511386764,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
138,2024-05-17,1643.2080797108663,1923.6822751781565,227406.85058169626,265468.1539745848,0.9862000000000015,0.9862000000000015,60.89810415700661,20.041474982549367,100.48459998030026,25.595819141638863,0.0,0.0,0.0,0.0,1643.2080797108663,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
139,2024-05-18,1639.6649933434494,1923.6822751781565,229046.5155750397,267391.836249763,0.9861000000000015,0.9861000000000015,59.82122655817699,20.520486557634875,101.80861525269388,26.007668071102852,0.0,0.0,0.0,0.0,1639.6649933434494,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
140,2024-05-19,1636.06274192938,1923.6822751781565,230682.57831696907,269315.5185249411,0.9860000000000015,0.9860000000000015,58.205918468862336,18.995605951163952,105.2745555757403,26.633667729965573,0.0,0.0,0.0,0.0,1636.06274192938,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
141,2024-05-20,1632.4023928934982,1923.6822751781565,232314.98070986258,271239.20080011926,0.9859000000000016,0.9859000000000016,59.13730527567764,20.863303672342436,98.3452893980161,25.2211368574882,0.0,0.0,0.0,0.0,1632.4023928934982,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
142,2024-05-21,1628.6850308762164,1923.6822751781565,233943.6657407388,273162.8830752974,0.9858000000000016,0.9858000000000016,53.48596687051725,21.834245679321647,90.49523981867009,23.32159024823948,0.0,0.0,0.0,0.0,1628.6850308762164,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
143,2024-05-22,1624.9117574121299,1923.6822751781565,235568.57749815093,275086.56535047555,0.9857000000000016,0.9857000000000016,54.7035531232307,14.140967874569702,96.4894417607487,25.69904035887415,0.0,0.0,0.0,0.0,1624.9117574121299,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
144,2024-05-23,1621.0836906036006,1923.6822751781565,237189.66118875454,277010.2476256537,0.9856000000000016,0.9856000000000016,58.761795862961144,18.891200926599595,98.71439129879047,26.081461432202744,0.0,0.0,0.0,0.0,1621.0836906036006,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
145,2024-05-24,1617.201964789439,1923.6822751781565,238806.863153544,278933.92990083183,0.9855000000000016,0.9855000000000016,59.03871873655961,17.332112594216355,93.22829241833982,24.50491481517547,0.0,0.0,0.0,0.0,1617.201964789439,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
146,2024-05-25,1613.2677302087777,1923.6822751781565,240420.13088375278,280857.61217601,0.9854000000000016,0.9854000000000016,59.955762635859536,17.81611456031346,94.42502848938788,25.015120791431315,0.0,0.0,0.0,0.0,1613.2677302087777,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
147,2024-05-26,1609.2821526602331,1923.6822751781565,242029.413036413,282781.2944511881,0.9853000000000016,0.9853000000000016,59.3156362418081,19.580132153495605,99.1700302964106,26.18535713031881,0.0,0.0,0.0,0.0,1609.2821526602331,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
148,2024-05-27,1605.246413156445,1923.6822751781565,243634.65944956944,284704.97672636627,0.9852000000000016,0.9852000000000016,58.47647649443039,22.337421289740693,95.95180650933494,23.57901046767464,0.0,0.0,0.0,0.0,1605.246413156445,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
149,2024-05-28,1601.1617075741306,1923.6822751781565,245235.82115714357,286628.6590015444,0.9851000000000016,0.9851000000000016,53.036522346053886,21.388583608567377,98.57722929503736,22.807638376324967,0.0,0.0,0.0,0.0,1601.1617075741306,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
