day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
199,43443.7468,37851.4770,12522.3049,32339.0580
200,43275.5991,37514.9149,11365.6473,25797.3795
201,32470.1432,24816.2332,8955.2061,32098.7033
202,36248.5052,31894.0938,8372.4483,33793.0083
203,19726.9096,18681.3134,8065.4903,33237.2758
204,37650.1221,34718.4326,10201.1657,33235.9694
205,25583.4070,26413.4389,6809.9388,31459.9837
206,16805.9589,13946.7627,7443.1683,31429.9088
207,27794.1334,28166.4498,10696.9293,39822.3078
208,21229.6683,24843.0425,3052.8379,30518.6692
209,25970.1600,28358.1858,7403.3832,36438.9197
210,36549.5755,32017.1098,8378.2821,32347.3233
211,26049.1733,38197.9881,10337.4364,31403.1778
212,18476.3355,24786.3359,13776.9611,23521.7156
213,15741.9872,17546.9634,7998.2774,21378.5437
214,15453.9272,21251.1790,13888.4884,38437.4909
215,32088.3599,12860.5251,8086.8550,37077.6134
216,26239.8358,23213.0599,6647.6664,43149.4092
217,37214.2425,36801.8212,5454.0684,32769.9104
218,14440.9232,14051.9527,7070.1965,33442.7874
219,19905.6245,29575.3672,11501.0971,29728.6748
220,34638.2213,35975.4324,9837.1206,36612.5305
221,26571.4736,36287.4729,10899.2224,29510.8422
222,29686.2629,25590.2519,9360.7267,36604.9043
223,27367.5383,25754.6506,10111.0879,34817.7116
224,42155.0992,42323.9505,8881.7444,29196.3029
225,28209.7122,29196.6116,11628.3036,28720.2311
226,18931.9660,28586.0444,10397.6820,34542.0522
227,11011.3220,17153.7932,5951.0435,38296.1846
228,17348.0293,26861.6785,9625.8652,40458.4078
229,28287.7993,27771.2715,13394.7995,34056.0834
230,23488.9310,24951.7931,7681.2527,35576.5380
231,34578.7497,32507.1921,9191.8776,30242.1490
232,31981.5991,23975.5594,10390.9571,37734.9060
233,9513.0250,15466.2972,8559.2939,33407.7770
234,25922.0357,23277.3737,5858.6348,36647.2676
235,22824.5282,17582.3304,10580.0181,33203.4360
236,39356.6963,46282.6136,7919.4128,39841.7737
237,37122.6179,19258.1717,11549.6110,31155.1837
238,40048.1529,37488.9489,6915.6096,39273.6389
239,25835.5453,46050.3372,10777.4239,33762.3611
240,27704.4632,24609.4579,17167.5573,35459.0754
241,24874.7260,29072.3497,15365.0093,36496.8321
242,26019.0827,34623.4507,12837.7107,34868.4574
243,22927.7021,26423.9797,13776.1698,26749.3470
244,21312.3380,27813.2801,13886.9437,36753.2603
245,14290.8736,17818.7491,4748.7388,29058.1247
246,26403.8397,21407.5472,13795.9896,38981.7140
247,33271.1318,41268.6850,13706.1802,39074.0205
248,0.0000,28085.4043,16889.2022,43543.7522
249,33963.3548,37461.5655,9088.3086,47991.6880
250,60307.0369,47344.4940,17064.3816,34917.0103
251,37808.0730,34827.5650,16050.0528,37333.8764
252,20948.6058,26241.7672,3993.9346,37015.5757
253,32083.3566,33304.3199,10600.7924,34504.6697
254,21486.0671,15825.6720,8247.7866,43541.9747
255,18260.9531,20682.0128,12614.8011,30195.6978
256,37869.2531,40192.8960,9002.9321,44088.4210
257,16836.1968,25537.2400,9567.2076,30314.5899
258,15873.9820,28995.5957,4560.5743,40834.6679
259,26606.4981,25832.3934,8135.7647,42303.5677
260,26471.6758,26168.8804,13832.3943,38408.2557
261,36425.1966,39447.6665,9689.0794,35584.2001
262,29135.9352,26358.8170,8118.6782,45347.0620
263,28883.6980,28933.2366,13589.7529,36757.8362
264,48323.3711,41985.1132,10178.7713,38169.4395
265,33826.8130,30509.3738,3882.4007,27077.0594
266,35013.4508,38607.5092,5503.0651,29930.1813
267,25617.4444,27872.4698,14193.8285,49469.7294
268,32723.2250,36679.0663,11089.7614,34859.8865
269,26578.2646,43093.9757,9661.6407,40073.8848
270,25615.8795,25160.8814,12058.2212,35931.8176
271,27705.8279,27640.9978,6668.2129,42780.9966
272,26672.2857,22999.7421,7277.7075,34990.3080
273,23815.1248,25574.5153,9769.2233,29368.9100
274,33482.8084,23482.3193,11833.4798,35386.9804
275,38244.8189,40378.2702,11350.7574,49001.9928
276,36943.3029,43112.3929,16969.0927,35159.3146
277,23587.1754,44971.9529,9154.9786,42454.5646
278,41332.2811,25552.8872,10319.9640,36202.3863
279,28088.1603,38571.1903,13127.8248,22229.8193
280,24200.2428,21256.6320,11299.2775,19641.3306
281,19444.6213,17821.8999,10051.2359,32434.9393
282,27945.2024,25625.0643,8334.1177,49751.7011
283,36585.6405,19516.4005,10542.2232,32752.7468
284,34689.8327,40121.1936,18628.3454,48369.6197
285,32557.0325,38112.8358,10660.8481,38753.2131
286,34221.5602,28345.7816,13023.0229,27612.4296
287,12039.5268,19858.5895,12398.4342,32852.3365
288,25833.7919,39061.4769,11631.9214,39732.3618
289,23767.1145,18333.4828,10686.1636,47070.1811
290,27157.1416,30299.6152,7254.8134,37599.5848
291,29054.4709,21242.9868,12652.6193,43196.9190
292,48033.9748,47434.2520,9955.4006,36407.5402
293,0.0000,21589.8925,7441.6312,32495.6567
294,39714.9071,24461.7554,9211.2197,25056.5653
295,30493.0897,25194.8935,9757.2572,43191.6518
296,22074.7712,20725.9064,9943.5330,42462.2193
297,38147.1753,27478.9937,15014.8470,35154.3511
298,35964.7678,32099.5708,15380.1678,45508.9570
299,34475.9947,32913.8797,9197.2025,35076.0488
300,25349.7473,29647.6584,11987.9289,24967.8409
301,26602.8237,30300.8223,5552.2403,38734.9621
302,36948.1238,37617.0033,11260.9968,38156.4002
303,36270.4987,31727.6893,9193.9362,47773.1117
304,32901.8102,31974.7079,11339.3057,20693.0303
305,34503.6799,36378.7602,10422.3136,35375.5550
306,28631.7307,46990.0641,5523.4420,37196.3100
307,9034.2164,30697.0232,11145.0562,28248.6365
308,22563.0471,25909.9381,5983.8397,40292.2139
309,51077.1077,59689.1082,15628.4458,42291.9746
310,24253.9884,37961.6777,12453.2774,43058.4028
311,39319.9827,39041.1880,13273.7094,32308.8805
312,26435.6397,23254.8273,14576.0255,34453.4223
313,18668.7927,20548.6672,11214.6173,43740.5378
314,20826.3402,19306.7725,12763.1019,35472.2845
315,15429.8271,24791.8773,9288.1845,33582.8655
316,40506.9611,39259.7081,9926.6207,39325.9648
317,34814.3372,39502.4788,12483.7026,33703.1596
318,22560.5041,27591.4483,16330.6362,41085.5588
319,34365.7974,39766.4817,15128.4316,39099.6093
320,25465.8021,34840.9323,8703.7726,44471.5505
321,22787.7688,26693.6031,9126.6159,32836.1517
322,22457.0728,31241.3578,9873.0116,28673.3295
323,39861.3049,25613.4232,13029.2515,42206.3826
324,32694.2214,25624.6424,12347.3843,42408.5024
325,42305.1114,37230.2160,12452.3356,40446.2761
326,10113.5717,10252.3089,13343.0268,27953.7395
327,32635.3762,32008.0495,7521.8927,28464.4939
328,18225.6715,20415.0383,13536.2509,41017.6482
329,32577.0155,30735.7110,12303.5671,38331.1872
330,32607.1222,35796.6433,14768.4896,38335.9263
331,44539.4074,41203.8153,15663.1622,35829.0779
332,22347.6418,22706.0218,7859.8375,47808.5073
333,28155.4357,30037.6675,13991.8579,39668.6574
334,29044.9747,30879.9565,8368.4834,32131.2059
335,34861.0854,27204.5991,11717.8907,26750.2364
336,29713.0859,37489.5348,14138.5043,37261.3267
337,46036.8849,31702.8413,16514.5543,44288.2534
338,37546.7190,32300.1628,19922.1693,42676.8487
339,27448.5639,23280.3723,17431.0592,44300.5844
340,39470.5011,39881.7926,18037.2035,44957.2923
341,40587.3816,44018.6592,12026.3204,39070.0135
342,30812.8802,32879.4482,12461.8724,44309.6451
343,45661.0588,42656.7409,15253.6666,37003.2815
344,0.0000,44346.0630,18562.4570,49593.0859
345,36754.0524,44689.8252,19252.0588,46214.1169
346,53352.2050,49962.2958,19146.9286,44502.0387
347,59092.9932,45453.4725,22048.6344,38263.6700
348,52260.6551,47365.7558,20239.0039,39726.6158
349,33057.2518,47704.1185,11155.8473,40973.3683
350,0.0000,33958.1131,15841.8268,45656.2233
351,54227.9629,43800.3594,17899.4534,40960.8843
352,37010.8564,35817.1437,11881.5621,47579.5209
353,32539.0049,32539.0049,16778.4107,32157.1566
354,29937.9622,28588.5155,15145.9456,25265.6806
355,41072.0371,35241.5364,20179.2531,38688.5984
356,34067.4628,30900.6650,15807.0319,41359.6362
357,29049.3145,25061.5751,12104.1041,40144.0194
358,52779.2982,34833.2220,17324.1199,50491.8105
359,36508.7914,40851.0777,14852.3014,48118.1393
360,33243.8763,33789.0181,15726.4066,42207.0237
361,42484.4221,45689.2492,16544.7030,38968.0922
362,39721.8130,39468.0388,25599.9815,43178.3417
363,44442.1743,44475.0172,13851.0803,48872.6254
364,25089.0849,22690.6693,17757.6795,35527.5098
365,46042.1545,45031.7863,14639.5954,46421.1454
366,44398.3526,50631.4652,15458.8276,49773.8937
