day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
343,65769.7858,63429.3564,19221.5555,10686.2966
344,32824.8236,28544.2573,23089.2208,14244.3938
345,17166.2835,22260.0932,20887.2827,7242.6421
346,7046.8750,8112.5000,16829.6749,12936.1777
347,4400.0000,4571.8750,39604.8841,9480.1189
348,54191.2063,57258.4613,29569.8943,8458.8215
349,45414.5193,47371.7696,35602.7192,5842.3251
350,24549.6156,25787.1156,18333.3791,3667.0804
351,36228.5972,34502.3375,37729.1579,20186.7774
352,37897.1297,24632.1534,29816.1094,6737.3213
353,58759.4974,58407.3431,18165.9840,8042.5538
354,63385.6646,43447.4467,17481.4099,7898.2799
355,42845.3263,59320.0456,39422.5380,16316.3453
356,74826.9217,82693.1604,35569.7919,6089.6722
357,44704.4534,46016.7915,31316.3909,7061.4867
358,7497.7677,6008.6257,22291.3019,14179.8830
359,23963.8879,35136.9913,30702.1087,8688.9414
360,7390.6250,5109.3750,22858.8240,7099.3907
361,25090.7132,25802.7873,5519.5834,3086.7509
362,21197.9744,20958.1063,29985.6939,16000.5213
363,39718.9882,55644.9787,34552.3239,5108.0511
364,10943.8122,6952.3438,19106.6766,3377.4743
365,89775.8817,67682.1876,26248.5842,5038.9627
366,25895.0031,57586.3330,46570.1475,8980.3242
