Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PSO_Cumulative_Degradation_Cost,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit,PPO_Cumulative_Degradation_Cost
90,2024-01-04,118.1,107.64190362777892,-1.0400000000000003,0.1,122.82400000000003,766.5366692320722,93.39488111276026,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
91,2024-01-04,118.1,100.850043252484,2.0,0.575,-236.2,530.3366692320722,97.56154777942693,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
92,2024-01-04,112.99,96.47412975804478,0.10526315686859904,0.5999999997562923,-11.893684094583005,518.4429851374891,97.78084602290318,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
93,2024-01-04,107.05,97.34315151284268,-1.8999999990739105,0.1,203.3949999008621,721.8379850383512,101.73917935430715,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
94,2024-01-04,105.59,90.9704980288765,0.0,0.1,-0.0,721.8379850383512,101.73917935430715,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
95,2024-01-04,97.98,105.18127538137887,0.0,0.1,-0.0,721.8379850383512,101.73917935430715,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
96,2024-01-05,86.07515,90.51944517371895,0.0,0.1,-0.0,721.8379850383512,101.73917935430715,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
97,2024-01-05,88.96,77.0167311241673,2.0,0.575,-177.92,543.9179850383513,105.90584602097383,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
98,2024-01-05,78.5,77.32627829673505,1.3684210526315792,0.9,-107.42105263157897,436.4969324067723,108.75672321395628,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
99,2024-01-05,78.5,84.28238502281555,0.0,0.9,-0.0,436.4969324067723,108.75672321395628,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
100,2024-01-05,79.39,90.11790600144181,-1.8999999352955728,0.40000001702748084,150.84099486311553,587.3379272698878,112.71505641248872,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
101,2024-01-05,79.6,69.12289879953316,2.0,0.8750000170274808,-159.2,428.1379272698878,116.88172307915539,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
102,2024-01-05,103.46,118.97556559866564,-2.0,0.3486842275537966,206.92,635.0579272698878,121.04838974582206,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
103,2024-01-05,111.19,124.92104003676637,-0.9450000647044269,0.1,105.07455719448522,740.1324844643731,123.01713988062295,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
104,2024-01-05,115.0,101.93839952535477,2.0,0.575,-230.0,510.1324844643731,127.18380654728962,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
105,2024-01-05,120.4,121.97349910628607,0.0,0.575,-0.0,510.1324844643731,127.18380654728962,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
106,2024-01-05,114.72,123.99686328983842,-1.805,0.1,207.06959999999998,717.202084464373,130.9442232139563,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
107,2024-01-05,112.68327,113.6397183771214,0.0,0.1,-0.0,717.202084464373,130.9442232139563,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
108,2024-01-05,112.30081,123.36233883689005,0.0,0.1,-0.0,717.202084464373,130.9442232139563,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
109,2024-01-05,110.68838,103.53373892501196,2.0,0.575,-221.37676,495.825324464373,135.11088988062295,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
110,2024-01-05,111.85887,109.15436725081899,1.3684210526315792,0.9,-153.07003263157898,342.755291832794,137.96176707360542,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
111,2024-01-05,112.01889,128.01575089901027,-1.2000467842374414,0.5841982146743576,134.42790871834768,477.1832005511417,140.46186454076675,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
112,2024-01-05,113.85,108.9959867855371,0.0,0.5841982146743576,-0.0,477.1832005511417,140.46186454076675,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
113,2024-01-05,120.0,128.59152402487183,-1.8399532157625589,0.1,220.79438589150706,697.9775864426488,144.29510040693876,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
114,2024-01-05,119.66,118.29341785385932,0.0,0.1,-0.0,697.9775864426488,144.29510040693876,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
115,2024-01-05,115.81,126.9625045795779,0.0,0.1,-0.0,697.9775864426488,144.29510040693876,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
116,2024-01-05,111.0,127.53003487704918,0.0,0.1,-0.0,697.9775864426488,144.29510040693876,-2.0,0.37368421052631584,222.0,608.9846989473685,54.40350877192982
117,2024-01-05,110.0,112.51075097366444,0.0,0.1,-0.0,697.9775864426488,144.29510040693876,-1.0400000000000003,0.1,114.40000000000003,723.3846989473686,56.570175438596486
118,2024-01-05,104.84,98.51498203396696,0.0,0.1,-0.0,697.9775864426488,144.29510040693876,0.0,0.1,-0.0,723.3846989473686,56.570175438596486
119,2024-01-05,86.8,78.87216421936837,2.0,0.575,-173.6,524.3775864426487,148.46176707360542,0.0,0.1,-0.0,723.3846989473686,56.570175438596486
120,2024-01-06,97.5,105.00660005241019,-1.805,0.1,175.98749999999998,700.3650864426487,152.22218374027207,0.0,0.1,-0.0,723.3846989473686,56.570175438596486
