Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PSO_Cumulative_Degradation_Cost,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit,PPO_Cumulative_Degradation_Cost
1363,2024-02-26,95.0,80.75,-1.8399577306197992,0.1,174.7959844088809,6821.198478011764,33.003618722635345,-2.0,0.1323684210526317,190.0,4497.972963284209,12.15047192982452
1364,2024-02-26,88.72,75.41199999999999,0.0,0.1,-0.0,6821.198478011764,33.003618722635345,-0.1230000000000004,0.1,10.912560000000035,4508.885523284209,12.154571929824519
1365,2024-02-26,84.1,89.06259321030096,0.0,0.1,-0.0,6821.198478011764,33.003618722635345,0.0,0.1,-0.0,4508.885523284209,12.154571929824519
1366,2024-02-26,81.46,69.241,0.0,0.1,-0.0,6821.198478011764,33.003618722635345,0.0,0.1,-0.0,4508.885523284209,12.154571929824519
1367,2024-02-26,73.57,84.60549999999999,0.0,0.1,-0.0,6821.198478011764,33.003618722635345,0.0,0.1,-0.0,4508.885523284209,12.154571929824519
1368,2024-02-27,73.52,72.32617351942706,0.0,0.1,-0.0,6821.198478011764,33.003618722635345,0.0,0.1,-0.0,4508.885523284209,12.154571929824519
1369,2024-02-27,69.0,79.35,0.0,0.1,-0.0,6821.198478011764,33.003618722635345,0.0,0.1,-0.0,4508.885523284209,12.154571929824519
1370,2024-02-27,69.0,70.3601821954292,2.0,0.575,-138.0,6683.198478011764,33.070285389302015,1.2000000000000002,0.385,-82.80000000000001,4426.085523284209,12.194571929824518
1371,2024-02-27,69.0,58.65,1.3684210526315792,0.9,-94.42105263157896,6588.7774253801845,33.11589942438973,1.2000000000000002,0.67,-82.80000000000001,4343.2855232842085,12.234571929824517
1372,2024-02-27,69.0,58.65,0.0,0.9,-0.0,6588.7774253801845,33.11589942438973,0.968421052631579,0.9,-66.82105263157895,4276.46447065263,12.266852631578903
1373,2024-02-27,69.41,75.86766376856926,0.0,0.9,-0.0,6588.7774253801845,33.11589942438973,0.0,0.9,-0.0,4276.46447065263,12.266852631578903
1374,2024-02-27,83.18,95.657,0.0,0.9,-0.0,6588.7774253801845,33.11589942438973,0.0,0.9,-0.0,4276.46447065263,12.266852631578903
1375,2024-02-27,91.24995,87.7383397079554,0.0,0.9,-0.0,6588.7774253801845,33.11589942438973,0.0,0.9,-0.0,4276.46447065263,12.266852631578903
1376,2024-02-27,98.0,100.24902987105176,-1.1999999999226474,0.5842105263361455,117.59999999241944,6706.377425372604,33.15589942438715,-2.0,0.37368421052631584,196.0,4472.46447065263,12.33351929824557
1377,2024-02-27,95.12,80.852,-1.8400000000773526,0.1,175.0208000073578,6881.398225379962,33.21723275772306,-1.0400000000000003,0.1,98.92480000000003,4571.389270652629,12.368185964912236
1378,2024-02-27,89.77032,76.304772,0.0,0.1,-0.0,6881.398225379962,33.21723275772306,0.0,0.1,-0.0,4571.389270652629,12.368185964912236
1379,2024-02-27,86.67626,99.67769899999999,0.0,0.1,-0.0,6881.398225379962,33.21723275772306,0.0,0.1,-0.0,4571.389270652629,12.368185964912236
1380,2024-02-27,81.10574,93.27160099999999,2.0,0.575,-162.21148,6719.186745379962,33.28389942438973,2.0,0.575,-162.21148,4409.1777906526295,12.434852631578902
1381,2024-02-27,81.12813,93.2973495,1.3684210526315792,0.9,-111.0174410526316,6608.169304327331,33.32951345947745,1.2000000000000002,0.86,-97.35375600000002,4311.824034652629,12.474852631578901
1382,2024-02-27,82.97514,70.528869,0.0,0.9,-0.0,6608.169304327331,33.32951345947745,0.1684210526315791,0.9,-13.974760421052645,4297.849274231577,12.48046666666662
1383,2024-02-27,85.16236,72.388006,0.0,0.9,-0.0,6608.169304327331,33.32951345947745,0.0,0.9,-0.0,4297.849274231577,12.48046666666662
1384,2024-02-27,88.50257,101.7779555,-2.0,0.37368421052631584,177.00514,6785.174444327331,33.39618012614412,0.0,0.9,-0.0,4297.849274231577,12.48046666666662
1385,2024-02-27,97.5,82.875,2.0,0.8486842105263158,-195.0,6590.174444327331,33.46284679281079,-2.0,0.37368421052631584,195.0,4492.849274231577,12.547133333333287
1386,2024-02-27,110.25781,126.7964815,-2.0,0.32236842105263164,220.51562,6810.690064327331,33.52951345947746,-1.0400000000000003,0.1,114.66812240000003,4607.517396631577,12.581799999999953
1387,2024-02-27,105.17,89.3945,2.0,0.7973684210526316,-210.34,6600.350064327331,33.59618012614413,0.0,0.1,-0.0,4607.517396631577,12.581799999999953
1388,2024-02-27,90.63,104.22449999999999,-2.0,0.27105263157894743,181.26,6781.610064327331,33.6628467928108,0.0,0.1,-0.0,4607.517396631577,12.581799999999953
1389,2024-02-27,84.72,72.012,-0.6500000000000002,0.1,55.06800000000002,6836.678064327331,33.684513459477465,0.0,0.1,-0.0,4607.517396631577,12.581799999999953
1390,2024-02-27,82.39,70.0315,0.0,0.1,-0.0,6836.678064327331,33.684513459477465,0.0,0.1,-0.0,4607.517396631577,12.581799999999953
1391,2024-02-27,77.7,66.045,0.0,0.1,-0.0,6836.678064327331,33.684513459477465,0.0,0.1,-0.0,4607.517396631577,12.581799999999953
1392,2024-02-28,73.21,62.22849999999999,0.0,0.1,-0.0,6836.678064327331,33.684513459477465,0.0,0.1,-0.0,4607.517396631577,12.581799999999953
1393,2024-02-28,70.33,59.780499999999996,0.0,0.1,-0.0,6836.678064327331,33.684513459477465,1.2000000000000002,0.385,-84.39600000000002,4523.121396631577,12.621799999999952
1394,2024-02-28,68.19,62.65672407015092,1.3684210732619833,0.425000004899721,-93.31263298573464,6743.365431341596,33.730127495252866,1.2000000000000002,0.67,-81.828,4441.293396631577,12.661799999999952
1395,2024-02-28,67.4,77.51,1.999999979369596,0.9,-134.79999860951077,6608.565432732085,33.79679416123185,0.968421052631579,0.9,-65.27157894736843,4376.021817684208,12.694080701754338
1396,2024-02-28,67.4,77.51,0.0,0.9,-0.0,6608.565432732085,33.79679416123185,0.0,0.9,-0.0,4376.021817684208,12.694080701754338
1397,2024-02-28,70.47356,81.044594,0.0,0.9,-0.0,6608.565432732085,33.79679416123185,0.0,0.9,-0.0,4376.021817684208,12.694080701754338
1398,2024-02-28,87.02,73.967,0.0,0.9,-0.0,6608.565432732085,33.79679416123185,0.0,0.9,-0.0,4376.021817684208,12.694080701754338
1399,2024-02-28,96.55527,111.03856049999999,-2.0,0.37368421052631584,193.11054,6801.675972732085,33.86346082789852,-2.0,0.37368421052631584,193.11054,4569.132357684208,12.760747368421004
1400,2024-02-28,104.49194,120.165731,0.0,0.37368421052631584,-0.0,6801.675972732085,33.86346082789852,-1.0400000000000003,0.1,108.67161760000003,4677.803975284208,12.79541403508767
